park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
tdcp1,HOURLY,B,1,2020-12-31 23:45:12,P,2021-01-01 00:00:00
