park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdc6p10,HOURLY,B,0,2021-06-14 22:00:24,P,2021-06-14 22:15:00
tdc6p10,HOURLY,B,0,2021-06-14 22:00:24,P,2021-06-14 22:15:00
tdc6p10,HOURLY,B,0,2021-06-14 21:00:47,P,2021-06-14 21:15:00
tdc6p10,HOURLY,B,0,2021-06-12 22:00:46,P,2021-06-12 22:15:00
tdc6p10,HOURLY,B,0,2021-06-12 21:00:37,P,2021-06-12 21:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
tdc6p10,HOURLY,B,0,2020-11-15 15:08:59,P,2020-11-15 15:15:00
