park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdstt31,HOURLY,A,18,2021-06-14 21:01:44,P,2021-06-14 21:15:00
tdstt31,HOURLY,A,18,2021-06-14 21:01:44,P,2021-06-14 21:15:00
tdstt31,HOURLY,A,18,2021-06-14 21:01:44,P,2021-06-14 21:15:00
tdstt31,HOURLY,A,19,2021-06-12 20:59:33,P,2021-06-12 21:00:00
tdstt31,HOURLY,A,19,2021-06-12 20:59:33,P,2021-06-12 21:00:00
tdstt31,HOURLY,A,22,2021-06-11 19:59:52,P,2021-06-11 20:00:00
tdstt31,HOURLY,A,22,2021-06-11 19:59:52,P,2021-06-11 20:00:00
tdstt31,HOURLY,A,22,2021-06-11 19:59:52,P,2021-06-11 20:00:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-09 19:30:28,P,2021-06-09 19:45:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,17,2021-06-08 20:29:06,P,2021-06-08 20:30:00
tdstt31,HOURLY,A,23,2021-06-08 17:28:43,P,2021-06-08 17:30:00
tdstt31,HOURLY,A,18,2021-06-07 20:00:32,P,2021-06-07 20:15:00
tdstt31,HOURLY,A,18,2021-06-07 20:00:32,P,2021-06-07 20:15:00
tdstt31,HOURLY,A,18,2021-06-07 20:00:32,P,2021-06-07 20:15:00
tdstt31,HOURLY,A,18,2021-06-07 20:00:32,P,2021-06-07 20:15:00
tdstt31,HOURLY,A,18,2021-06-07 20:00:32,P,2021-06-07 20:15:00
tdstt31,HOURLY,A,18,2021-06-07 20:00:32,P,2021-06-07 20:15:00
tdstt31,HOURLY,A,22,2021-06-06 19:58:37,P,2021-06-06 20:00:00
tdstt31,HOURLY,A,22,2021-06-06 19:58:37,P,2021-06-06 20:00:00
