park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdstt27,HOURLY,A,2,2021-06-15 13:58:05,P,2021-06-15 14:00:00
tdstt27,HOURLY,A,23,2021-06-15 06:58:04,P,2021-06-15 07:00:00
tdstt27,HOURLY,A,31,2021-06-14 21:56:04,P,2021-06-14 22:00:00
tdstt27,HOURLY,A,31,2021-06-13 06:42:05,P,2021-06-13 06:45:00
tdstt27,HOURLY,A,12,2021-06-12 21:12:04,P,2021-06-12 21:15:00
tdstt27,HOURLY,A,7,2021-06-12 12:43:08,P,2021-06-12 12:45:00
tdstt27,HOURLY,A,33,2021-06-12 05:57:07,P,2021-06-12 06:00:00
tdstt27,HOURLY,A,33,2021-06-11 23:26:05,P,2021-06-11 23:30:00
tdstt27,HOURLY,A,3,2021-06-11 13:42:05,P,2021-06-11 13:45:00
tdstt27,HOURLY,A,33,2021-06-11 02:42:04,P,2021-06-11 02:45:00
tdstt27,HOURLY,A,9,2021-06-10 20:13:08,P,2021-06-10 20:15:00
tdstt27,HOURLY,A,1,2021-06-10 16:12:05,P,2021-06-10 16:15:00
tdstt27,HOURLY,A,0,2021-06-10 12:27:08,P,2021-06-10 12:30:00
tdstt27,HOURLY,A,1,2021-06-10 09:56:05,P,2021-06-10 10:00:00
tdstt27,HOURLY,A,11,2021-06-10 07:12:05,P,2021-06-10 07:15:00
tdstt27,HOURLY,A,32,2021-06-10 03:57:08,P,2021-06-10 04:00:00
tdstt27,HOURLY,A,32,2021-06-10 00:12:04,P,2021-06-10 00:15:00
tdstt27,HOURLY,A,19,2021-06-09 20:11:07,P,2021-06-09 20:15:00
tdstt27,HOURLY,A,4,2021-06-09 17:27:10,P,2021-06-09 17:30:00
tdstt27,HOURLY,A,0,2021-06-09 13:56:05,P,2021-06-09 14:00:00
tdstt27,HOURLY,A,3,2021-06-09 10:57:08,P,2021-06-09 11:00:00
tdstt27,HOURLY,A,3,2021-06-09 09:42:05,P,2021-06-09 09:45:00
tdstt27,HOURLY,A,2,2021-06-09 08:43:07,P,2021-06-09 08:45:00
tdstt27,HOURLY,A,33,2021-06-09 05:57:07,P,2021-06-09 06:00:00
tdstt27,HOURLY,A,32,2021-06-09 04:12:05,P,2021-06-09 04:15:00
tdstt27,HOURLY,A,32,2021-06-09 02:12:04,P,2021-06-09 02:15:00
tdstt27,HOURLY,A,20,2021-06-08 20:57:07,P,2021-06-08 21:00:00
tdstt27,HOURLY,A,20,2021-06-08 18:42:05,P,2021-06-08 18:45:00
tdstt27,HOURLY,A,1,2021-06-08 16:11:29,P,2021-06-08 16:15:00
tdstt27,HOURLY,A,0,2021-06-08 14:12:28,P,2021-06-08 14:15:00
tdstt27,HOURLY,A,1,2021-06-08 13:13:30,P,2021-06-08 13:15:00
tdstt27,HOURLY,A,32,2021-06-08 03:57:29,P,2021-06-08 04:00:00
tdstt27,HOURLY,A,31,2021-06-08 01:41:28,P,2021-06-08 01:45:00
tdstt27,HOURLY,A,31,2021-06-07 22:57:30,P,2021-06-07 23:00:00
tdstt27,HOURLY,A,2,2021-06-07 13:57:29,P,2021-06-07 14:00:00
tdstt27,HOURLY,A,0,2021-06-07 11:41:31,P,2021-06-07 11:45:00
tdstt27,HOURLY,A,0,2021-06-07 09:42:27,P,2021-06-07 09:45:00
tdstt27,HOURLY,A,4,2021-06-07 07:42:27,P,2021-06-07 07:45:00
