park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdc74p5,HOURLY,C,0,2021-06-14 22:58:03,P,2021-06-14 23:00:00
tdc74p5,HOURLY,A,26,2021-06-14 21:57:03,P,2021-06-14 22:00:00
tdc74p5,HOURLY,C,0,2021-06-12 22:58:04,P,2021-06-12 23:00:00
tdc74p5,HOURLY,A,29,2021-06-12 21:13:03,P,2021-06-12 21:15:00
tdc74p5,HOURLY,A,19,2021-06-12 12:42:03,P,2021-06-12 12:45:00
tdc74p5,HOURLY,C,0,2021-06-11 22:59:03,P,2021-06-11 23:00:00
tdc74p5,HOURLY,C,0,2021-06-11 22:59:03,P,2021-06-11 23:00:00
tdc74p5,HOURLY,A,0,2021-06-11 13:42:03,P,2021-06-11 13:45:00
tdc74p5,HOURLY,C,0,2021-06-10 22:58:03,P,2021-06-10 23:00:00
tdc74p5,HOURLY,A,29,2021-06-10 20:12:04,P,2021-06-10 20:15:00
tdc74p5,HOURLY,A,0,2021-06-10 16:12:04,P,2021-06-10 16:15:00
tdc74p5,HOURLY,A,0,2021-06-10 12:28:03,P,2021-06-10 12:30:00
tdc74p5,HOURLY,A,10,2021-06-10 09:56:03,P,2021-06-10 10:00:00
tdc74p5,HOURLY,A,29,2021-06-10 07:13:03,P,2021-06-10 07:15:00
tdc74p5,HOURLY,C,0,2021-06-09 22:58:03,P,2021-06-09 23:00:00
tdc74p5,HOURLY,C,0,2021-06-09 22:58:03,P,2021-06-09 23:00:00
tdc74p5,HOURLY,A,23,2021-06-09 20:11:03,P,2021-06-09 20:15:00
tdc74p5,HOURLY,A,9,2021-06-09 17:27:06,P,2021-06-09 17:30:00
tdc74p5,HOURLY,A,0,2021-06-09 13:57:03,P,2021-06-09 14:00:00
tdc74p5,HOURLY,A,9,2021-06-09 10:57:04,P,2021-06-09 11:00:00
tdc74p5,HOURLY,A,13,2021-06-09 09:43:03,P,2021-06-09 09:45:00
tdc74p5,HOURLY,A,10,2021-06-09 08:43:03,P,2021-06-09 08:45:00
tdc74p5,HOURLY,C,0,2021-06-08 22:58:03,P,2021-06-08 23:00:00
tdc74p5,HOURLY,C,0,2021-06-08 22:58:03,P,2021-06-08 23:00:00
tdc74p5,HOURLY,C,0,2021-06-08 22:58:03,P,2021-06-08 23:00:00
tdc74p5,HOURLY,A,21,2021-06-08 20:57:03,P,2021-06-08 21:00:00
tdc74p5,HOURLY,A,13,2021-06-08 18:42:03,P,2021-06-08 18:45:00
tdc74p5,HOURLY,A,0,2021-06-08 16:12:26,P,2021-06-08 16:15:00
tdc74p5,HOURLY,A,0,2021-06-08 14:13:26,P,2021-06-08 14:15:00
tdc74p5,HOURLY,A,0,2021-06-08 13:12:27,P,2021-06-08 13:15:00
tdc74p5,HOURLY,C,0,2021-06-07 22:58:26,P,2021-06-07 23:00:00
tdc74p5,HOURLY,C,0,2021-06-07 22:58:26,P,2021-06-07 23:00:00
tdc74p5,HOURLY,A,29,2021-06-07 22:58:26,P,2021-06-07 23:00:00
tdc74p5,HOURLY,A,4,2021-06-07 13:57:25,P,2021-06-07 14:00:00
tdc74p5,HOURLY,A,9,2021-06-07 11:41:26,P,2021-06-07 11:45:00
tdc74p5,HOURLY,A,14,2021-06-07 09:42:25,P,2021-06-07 09:45:00
tdc74p5,HOURLY,A,25,2021-06-07 07:43:25,P,2021-06-07 07:45:00
tdc74p5,HOURLY,C,0,2021-06-06 22:59:27,P,2021-06-06 23:00:00
tdc74p5,HOURLY,C,0,2021-06-06 22:59:27,P,2021-06-06 23:00:00
tdc74p5,HOURLY,C,0,2021-06-06 22:59:27,P,2021-06-06 23:00:00
tdc74p5,HOURLY,A,12,2021-06-06 15:56:26,P,2021-06-06 16:00:00
tdc74p5,HOURLY,A,25,2021-06-06 13:27:26,P,2021-06-06 13:30:00
tdc74p5,HOURLY,A,23,2021-06-06 11:12:25,P,2021-06-06 11:15:00
tdc74p5,HOURLY,A,29,2021-06-06 08:43:25,P,2021-06-06 08:45:00
tdc74p5,HOURLY,C,0,2021-06-05 22:58:24,P,2021-06-05 23:00:00
tdc74p5,HOURLY,C,0,2021-06-05 22:58:24,P,2021-06-05 23:00:00
tdc74p5,HOURLY,C,0,2021-06-05 22:58:24,P,2021-06-05 23:00:00
tdc74p5,HOURLY,C,0,2021-06-05 22:58:24,P,2021-06-05 23:00:00
tdc74p5,HOURLY,A,19,2021-06-05 19:58:25,P,2021-06-05 20:00:00
tdc74p5,HOURLY,A,0,2021-06-05 17:57:26,P,2021-06-05 18:00:00
tdc74p5,HOURLY,A,3,2021-06-05 15:43:26,P,2021-06-05 15:45:00
tdc74p5,HOURLY,A,9,2021-06-05 14:27:25,P,2021-06-05 14:30:00
tdc74p5,HOURLY,A,13,2021-06-05 12:27:26,P,2021-06-05 12:30:00
tdc74p5,HOURLY,A,13,2021-06-05 10:57:26,P,2021-06-05 11:00:00
tdc74p5,HOURLY,A,27,2021-06-05 08:43:26,P,2021-06-05 08:45:00
tdc74p5,HOURLY,C,0,2021-06-04 22:58:26,P,2021-06-04 23:00:00
tdc74p5,HOURLY,C,0,2021-06-04 22:58:26,P,2021-06-04 23:00:00
tdc74p5,HOURLY,C,0,2021-06-04 22:58:26,P,2021-06-04 23:00:00
tdc74p5,HOURLY,C,0,2021-06-04 22:58:26,P,2021-06-04 23:00:00
tdc74p5,HOURLY,A,29,2021-06-04 22:26:27,P,2021-06-04 22:30:00
tdc74p5,HOURLY,A,27,2021-06-04 19:42:25,P,2021-06-04 19:45:00
tdc74p5,HOURLY,A,0,2021-06-04 17:27:27,P,2021-06-04 17:30:00
tdc74p5,HOURLY,A,0,2021-06-04 15:42:25,P,2021-06-04 15:45:00
tdc74p5,HOURLY,A,8,2021-06-04 12:56:26,P,2021-06-04 13:00:00
tdc74p5,HOURLY,A,14,2021-06-04 10:11:25,P,2021-06-04 10:15:00
tdc74p5,HOURLY,C,0,2021-06-03 22:59:26,P,2021-06-03 23:00:00
tdc74p5,HOURLY,A,26,2021-06-03 20:56:25,P,2021-06-03 21:00:00
tdc74p5,HOURLY,C,0,2021-06-14 22:58:03,P,2021-06-14 23:00:00
tdc74p5,HOURLY,C,0,2021-06-14 22:58:03,P,2021-06-14 23:00:00
tdc74p5,HOURLY,A,13,2021-06-14 18:41:03,P,2021-06-14 18:45:00
tdc74p5,HOURLY,A,16,2021-06-14 15:11:02,P,2021-06-14 15:15:00
tdc74p5,HOURLY,A,21,2021-06-14 11:57:04,P,2021-06-14 12:00:00
tdc74p5,HOURLY,A,22,2021-06-14 08:58:04,P,2021-06-14 09:00:00
tdc74p5,HOURLY,C,0,2021-06-13 22:58:05,P,2021-06-13 23:00:00
