park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdc14p8888,HOURLY,B,1,2021-06-15 13:58:37,P,2021-06-15 14:00:00
tdc14p8888,HOURLY,B,1,2021-06-10 16:11:38,P,2021-06-10 16:15:00
tdc14p8888,HOURLY,B,1,2021-06-10 12:27:36,P,2021-06-10 12:30:00
tdc14p8888,HOURLY,B,1,2021-06-10 09:57:36,P,2021-06-10 10:00:00
tdc14p8888,HOURLY,B,1,2021-06-10 07:13:38,P,2021-06-10 07:15:00
tdc14p8888,HOURLY,B,1,2021-06-10 03:57:36,P,2021-06-10 04:00:00
tdc14p8888,HOURLY,B,1,2021-06-10 00:11:39,P,2021-06-10 00:15:00
tdc14p8888,HOURLY,B,1,2021-06-09 20:11:41,P,2021-06-09 20:15:00
tdc14p8888,HOURLY,B,1,2021-06-09 17:27:37,P,2021-06-09 17:30:00
tdc14p8888,HOURLY,B,1,2021-06-09 13:57:38,P,2021-06-09 14:00:00
tdc14p8888,HOURLY,B,1,2021-06-09 10:57:38,P,2021-06-09 11:00:00
tdc14p8888,HOURLY,B,1,2021-06-09 09:43:38,P,2021-06-09 09:45:00
tdc14p8888,HOURLY,B,1,2021-06-09 08:43:39,P,2021-06-09 08:45:00
tdc14p8888,HOURLY,B,1,2021-06-09 05:57:38,P,2021-06-09 06:00:00
tdc14p8888,HOURLY,B,1,2021-06-09 04:11:38,P,2021-06-09 04:15:00
tdc14p8888,HOURLY,B,1,2021-06-09 02:11:38,P,2021-06-09 02:15:00
tdc14p8888,HOURLY,B,1,2021-06-08 20:58:38,P,2021-06-08 21:00:00
tdc14p8888,HOURLY,B,1,2021-06-08 18:42:38,P,2021-06-08 18:45:00
tdc14p8888,HOURLY,B,1,2021-06-08 16:12:41,P,2021-06-08 16:15:00
tdc14p8888,HOURLY,B,1,2021-06-08 14:12:43,P,2021-06-08 14:15:00
tdc14p8888,HOURLY,B,1,2021-06-08 13:12:45,P,2021-06-08 13:15:00
tdc14p8888,HOURLY,B,1,2021-06-08 03:57:41,P,2021-06-08 04:00:00
tdc14p8888,HOURLY,B,1,2021-06-08 01:42:42,P,2021-06-08 01:45:00
tdc14p8888,HOURLY,B,1,2021-06-07 22:57:41,P,2021-06-07 23:00:00
tdc14p8888,HOURLY,B,1,2021-06-07 13:57:40,P,2021-06-07 14:00:00
tdc14p8888,HOURLY,B,1,2021-06-07 11:42:42,P,2021-06-07 11:45:00
tdc14p8888,HOURLY,B,1,2021-06-07 09:42:41,P,2021-06-07 09:45:00
tdc14p8888,HOURLY,B,1,2021-06-07 07:42:41,P,2021-06-07 07:45:00
tdc14p8888,HOURLY,B,1,2021-06-07 06:12:41,P,2021-06-07 06:15:00
tdc14p8888,HOURLY,B,1,2021-06-07 03:42:41,P,2021-06-07 03:45:00
tdc14p8888,HOURLY,B,1,2021-06-07 00:27:44,P,2021-06-07 00:30:00
tdc14p8888,HOURLY,B,1,2021-06-06 15:57:40,P,2021-06-06 16:00:00
tdc14p8888,HOURLY,B,1,2021-06-06 13:27:42,P,2021-06-06 13:30:00
tdc14p8888,HOURLY,B,1,2021-06-06 11:12:44,P,2021-06-06 11:15:00
tdc14p8888,HOURLY,B,1,2021-06-06 08:42:41,P,2021-06-06 08:45:00
tdc14p8888,HOURLY,B,1,2021-06-06 06:57:42,P,2021-06-06 07:00:00
tdc14p8888,HOURLY,B,1,2021-06-06 04:12:41,P,2021-06-06 04:15:00
tdc14p8888,HOURLY,B,1,2021-06-06 01:57:42,P,2021-06-06 02:00:00
tdc14p8888,HOURLY,B,1,2021-06-06 00:27:41,P,2021-06-06 00:30:00
tdc14p8888,HOURLY,B,1,2021-06-05 19:57:41,P,2021-06-05 20:00:00
tdc14p8888,HOURLY,B,1,2021-06-05 17:57:41,P,2021-06-05 18:00:00
tdc14p8888,HOURLY,B,1,2021-06-05 15:42:41,P,2021-06-05 15:45:00
tdc14p8888,HOURLY,B,1,2021-06-05 14:27:44,P,2021-06-05 14:30:00
tdc14p8888,HOURLY,B,1,2021-06-05 12:27:41,P,2021-06-05 12:30:00
tdc14p8888,HOURLY,B,1,2021-06-05 10:57:41,P,2021-06-05 11:00:00
tdc14p8888,HOURLY,B,1,2021-06-05 08:42:42,P,2021-06-05 08:45:00
tdc14p8888,HOURLY,B,1,2021-06-05 06:57:40,P,2021-06-05 07:00:00
tdc14p8888,HOURLY,B,1,2021-06-05 04:57:41,P,2021-06-05 05:00:00
tdc14p8888,HOURLY,B,1,2021-06-05 02:27:40,P,2021-06-05 02:30:00
tdc14p8888,HOURLY,B,1,2021-06-05 00:27:39,P,2021-06-05 00:30:00
tdc14p8888,HOURLY,B,1,2021-06-04 22:27:44,P,2021-06-04 22:30:00
tdc14p8888,HOURLY,B,1,2021-06-04 19:42:41,P,2021-06-04 19:45:00
tdc14p8888,HOURLY,B,1,2021-06-04 17:27:52,P,2021-06-04 17:30:00
tdc14p8888,HOURLY,B,1,2021-06-04 15:42:44,P,2021-06-04 15:45:00
tdc14p8888,HOURLY,B,1,2021-06-04 12:57:43,P,2021-06-04 13:00:00
tdc14p8888,HOURLY,B,1,2021-06-04 10:12:40,P,2021-06-04 10:15:00
tdc14p8888,HOURLY,B,1,2021-06-04 03:12:41,P,2021-06-04 03:15:00
tdc14p8888,HOURLY,B,1,2021-06-03 20:57:40,P,2021-06-03 21:00:00
tdc14p8888,HOURLY,B,1,2021-06-03 14:57:40,P,2021-06-03 15:00:00
tdc14p8888,HOURLY,B,1,2021-06-03 08:55:40,P,2021-06-03 09:00:00
tdc14p8888,HOURLY,B,1,2021-06-02 20:12:40,P,2021-06-02 20:15:00
tdc14p8888,HOURLY,B,1,2021-06-02 15:42:46,P,2021-06-02 15:45:00
tdc14p8888,HOURLY,B,1,2021-06-02 09:12:40,P,2021-06-02 09:15:00
tdc14p8888,HOURLY,B,1,2021-06-02 03:27:39,P,2021-06-02 03:30:00
tdc14p8888,HOURLY,B,1,2021-06-01 17:41:41,P,2021-06-01 17:45:00
tdc14p8888,HOURLY,B,1,2021-06-01 11:56:40,P,2021-06-01 12:00:00
tdc14p8888,HOURLY,B,1,2021-06-01 06:11:44,P,2021-06-01 06:15:00
