park_id,category,vacancy_type,vacancy,lastupdate,type,rounded_time
tdstt19,HOURLY,A,4,2021-06-15 13:57:08,P,2021-06-15 14:00:00
tdstt19,HOURLY,A,101,2021-06-15 06:57:06,P,2021-06-15 07:00:00
tdstt19,HOURLY,A,103,2021-06-14 21:57:07,P,2021-06-14 22:00:00
tdstt19,HOURLY,A,107,2021-06-13 06:43:07,P,2021-06-13 06:45:00
tdstt19,HOURLY,A,102,2021-06-12 21:13:07,P,2021-06-12 21:15:00
tdstt19,HOURLY,A,82,2021-06-12 12:43:08,P,2021-06-12 12:45:00
tdstt19,HOURLY,A,109,2021-06-12 05:57:07,P,2021-06-12 06:00:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-09 09:10:16,P,2021-06-09 09:15:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-07 11:43:57,P,2021-06-07 11:45:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
tdstt19,HOURLY,A,2,2021-06-04 10:18:39,P,2021-06-04 10:30:00
